snr,split_type,user_noise,train_nmse,test_nmse_val,test_nmse_train
0.0,LS,3.0,4.582037092195311,4.600130633569547,4.610311678317561
0.0,LS,3.0,17.846843756168692,12.843601874942387,24.23585027505205
0.0,random,3.0,13.853790285789353,18.13751730506248,18.281896570053313
0.0,random,3.0,9.013375789774166,12.698505910253587,16.34762233979064
0.0,LS,3.0,4.9076683049364584,4.898299916984467,4.808131895557594
0.0,random,3.0,1.684594781882921,1.5555727163649826,4.702658511914015
